Neighborhood,Reference,Distance
custom,training,2.672394110386609
custom,training,2.6479612475156387
custom,training,2.6573013751588563
custom,training,2.6632800250017583
custom,training,2.774746871659085
custom,training,2.628962251282586
custom,training,2.6844111382026012
custom,training,2.6557639114828633
custom,training,2.6354727544447574
custom,training,2.668635885709337
custom,training,2.6608229284679243
custom,training,2.661983734605586
custom,training,2.632852175061069
custom,training,2.689312892700528
custom,training,2.762943198250497
custom,training,2.6815510578778547
custom,training,2.7059307227138474
custom,training,2.6968418560826524
custom,training,2.6503019834737307
custom,training,2.673830594121579
custom,training,2.6265686648430773
custom,training,2.633536749171787
custom,training,2.630547683912259
custom,training,2.7238611858249953
custom,training,2.6623806131204035
custom,training,2.6980147807803228
custom,training,2.739232125105496
custom,training,2.642885389360705
custom,training,2.748492021489552
custom,training,2.599614840357406
custom,training,2.7290817065943993
custom,training,2.691315530910934
custom,training,2.7825647936998563
custom,training,2.679249319352268
custom,training,2.6677080573044223
custom,training,2.6878987198148248
custom,training,2.671203895227095
custom,training,2.6463544354283766
custom,training,2.67912605702881
custom,training,2.701734352580343
custom,training,2.659399652167424
custom,training,2.7034599709954694
custom,training,2.7148167535090364
custom,training,2.6203601457472785
custom,training,2.672637521542163
custom,training,2.616905865317353
custom,training,2.584531345609357
custom,training,2.6367272024347534
custom,training,2.6918937853870144
custom,training,2.7116359231106717
custom,training,2.753440485473561
custom,training,2.751034242284293
custom,training,2.5409886443372027
custom,training,2.6631761630961703
custom,training,2.663535954021461
custom,training,2.6689554569647482
custom,training,2.7148294444844634
custom,training,2.6224825240479164
custom,training,2.644004333065335
custom,training,2.703877971721024
custom,training,2.674315756557647
custom,training,2.6965849410707703
custom,training,2.7231903436270732
custom,training,2.7581106931746167
custom,training,2.699496846777815
custom,training,2.697065826614734
custom,training,2.720937193353166
custom,training,2.7083436233186258
custom,training,2.711177081225893
custom,training,2.716852814483036
custom,training,2.6412829408127023
custom,training,2.7241758321587186
custom,training,2.6019099840126696
custom,training,2.7076213443626322
custom,training,2.649124237810616
custom,training,2.698041619284297
custom,training,2.6931915082536086
custom,training,2.6536010064818543
custom,training,2.7301438388168977
custom,training,2.733866610685124
custom,training,2.692164425122978
custom,training,2.7636074230871217
custom,training,2.658379812061034
custom,training,2.599906838116427
custom,training,2.6786498888295127
custom,training,2.7754818484410286
custom,training,2.692395339332454
custom,training,2.711337860076181
custom,training,2.7038329255266085
custom,training,2.6616638717423062
custom,training,2.668209128011134
custom,training,2.6768799117969873
custom,training,2.6281745919972144
custom,training,2.7837593846699247
custom,training,2.624464416997693
custom,training,2.7132437470878195
custom,training,2.704872988776754
custom,training,2.7618480635882428
custom,training,2.69796661223741
custom,training,2.677357948267105
custom,training,2.6636314605834523
custom,training,2.594917221968606
custom,training,2.7575335833275414
custom,training,2.7032321070673366
custom,training,2.7428994068847627
custom,training,2.7443220394757684
custom,training,2.6952510939006116
custom,training,2.654415688594643
custom,training,2.6327467051969604
custom,training,2.752589384904378
custom,training,2.6760370934392115
custom,training,2.661828574399081
custom,training,2.6757077020944404
custom,training,2.7725924896993117
custom,training,2.655322255200838
custom,training,2.742845532907575
custom,training,2.7442193789273865
custom,training,2.7175286553296063
custom,training,2.707889539421594
custom,training,2.7884809582232255
custom,training,2.638774352351125
custom,training,2.730459817513007
custom,training,2.728989022150876
custom,training,2.733839904672134
custom,training,2.662772340123005
custom,training,2.761974896378308
custom,training,2.668652055683472
custom,training,2.738843479162883
custom,training,2.6711617932538
custom,training,2.66319056477738
custom,training,2.6836743723518692
custom,training,2.7014284483410025
custom,training,2.73424256718728
custom,training,2.765488579592179
custom,training,2.652827377678235
custom,training,2.618740078835757
custom,training,2.652053762820732
custom,training,2.6681462124230935
custom,training,2.672392794129075
custom,training,2.6497499192221285
custom,training,2.644312179265131
custom,training,2.6994752363699748
custom,training,2.606171377449111
custom,training,2.6464388132697887
custom,training,2.7369228928084244
custom,training,2.697798103562157
custom,training,2.615974015166245
custom,training,2.6440696358738296
custom,training,2.7298617583794136
custom,training,2.7145284320869614
custom,training,2.6763162452459373
custom,training,2.702622784018136
custom,training,2.637064934289215
custom,training,2.6808840347786673
custom,training,2.747371609302791
custom,training,2.689978070630618
custom,training,2.698995330508599
custom,training,2.6793775368886186
custom,training,2.59203223872364
custom,training,2.6634931408230478
custom,training,2.646370344395276
custom,training,2.7485347416733497
custom,training,2.6324003525518123
custom,training,2.6464873781503577
custom,training,2.6727962235791716
custom,training,2.710158982833338
custom,training,2.764622355128356
custom,training,2.8122081992455934
custom,training,2.743798054505792
custom,training,2.6226145537234413
custom,training,2.678489140422436
custom,training,2.6591141651800534
custom,training,2.7065105730058168
custom,training,2.6759426394387043
custom,training,2.7403783899694947
custom,training,2.6839775485724595
custom,training,2.7319724183961522
custom,training,2.654949624961369
custom,training,2.736655964301276
custom,training,2.6410208497109435
custom,training,2.6665442503521963
custom,training,2.7216180185626224
custom,training,2.6826797207784367
custom,training,2.709768126657906
custom,training,2.715509381265761
custom,training,2.649059949455707
custom,training,2.585373994962944
custom,training,2.643658389690584
custom,training,2.6533084678748633
custom,training,2.6648541339198686
custom,training,2.7504084391377486
custom,training,2.7167771948083566
custom,training,2.731018798911671
custom,training,2.689003468286517
custom,training,2.6211986727376058
custom,training,2.7408489221356938
custom,training,2.7478207168124595
custom,training,2.7194174206949815
custom,training,2.600645126565029
custom,training,2.69608754676236
custom,training,2.6068752511681503
custom,training,2.737722035621407
custom,training,2.7715652296024675
custom,training,2.668632736521069
custom,training,2.682642683590913
custom,training,2.653106367830117
custom,training,2.6924045509906716
custom,training,2.6786105547822525
custom,training,2.5565907360715654
custom,training,2.6512652881189442
custom,training,2.688734021347041
custom,training,2.701880588552817
custom,training,2.6855599641355683
custom,training,2.6032310493028716
custom,training,2.7214350739778137
custom,training,2.642020611035291
custom,training,2.6644828800993667
custom,training,2.650736616798186
custom,training,2.6835158454045285
custom,training,2.6728249410149516
custom,training,2.6786863065066244
custom,training,2.6602696458587074
custom,training,2.67223560550628
custom,training,2.6691358232692743
custom,training,2.722784000555106
custom,training,2.735790069971892
custom,training,2.680850167040636
custom,training,2.6679743209408673
custom,training,2.7813708666719723
custom,training,2.7186980821575806
custom,training,2.6783011851712515
custom,training,2.6583738573806124
custom,training,2.720681756721644
custom,training,2.671296886625573
custom,training,2.7376193411296996
custom,training,2.6464436998763476
custom,training,2.6519967911747506
custom,training,2.6622898510356605
custom,training,2.726267456267701
custom,training,2.6799938060998323
custom,training,2.6696066113242356
custom,training,2.7700216201417094
custom,training,2.657340970029872
custom,training,2.692814006858137
custom,training,2.6981388666051727
custom,training,2.708158021260192
custom,training,2.7040632570561467
custom,training,2.6522729671486185
custom,training,2.7580419054753182
custom,training,2.7207285332431304
custom,training,2.7391956888240943
custom,training,2.737871453264792
custom,training,2.755364528789786
custom,training,2.7229181590033638
custom,training,2.7728371606294933
custom,training,2.74288020175915
custom,training,2.695720022395798
custom,training,2.7141524691903256
custom,training,2.7079564933641818
custom,training,2.6822211209767075
custom,training,2.6961070765562556
custom,training,2.687501051475114
custom,training,2.7292883974333835
custom,training,2.7178307248001956
custom,training,2.794389954428697
custom,training,2.6767917458812382
custom,training,2.7409130099001477
custom,training,2.671387157347293
custom,training,2.607834455031872
custom,training,2.7079601282516257
custom,training,2.650970387517143
custom,training,2.6276615766474847
custom,training,2.7133066967222845
custom,training,2.64254309591137
custom,training,2.6414729711704497
custom,training,2.640895813572429
custom,training,2.640028316141652
custom,training,2.6261991394674817
custom,training,2.674895144361585
custom,training,2.7917515370650587
custom,training,2.6480463917738803
custom,training,2.7316925795843736
custom,training,2.696634698855149
custom,training,2.67286272422861
custom,training,2.70250499782002
custom,training,2.595222907585423
custom,training,2.6428833965811873
custom,training,2.6677608930472756
custom,training,2.6485408718062313
custom,training,2.6861004143481364
custom,training,2.650194789031011
custom,training,2.6749936354955763
custom,training,2.6668086415194265
custom,training,2.79142406853711
custom,training,2.687413255820918
custom,training,2.6901129936561916
custom,training,2.7181637940064634
custom,training,2.6937857140316495
custom,training,2.69678737619501
custom,training,2.66740003935545
custom,training,2.7447633799797946
custom,training,2.7819731176031177
custom,training,2.7309142584257393
custom,training,2.715756409042397
custom,training,2.6951113928378017
custom,training,2.750885441622673
custom,training,2.6212421798813135
custom,training,2.7272363228709366
custom,training,2.666073382072655
custom,training,2.7435084994597165
custom,training,2.688895538682918
custom,training,2.6623242368068087
custom,training,2.7531260452371797
custom,training,2.6700041533553627
custom,training,2.711064009975114
custom,training,2.679323143596623
custom,training,2.732031686102949
custom,training,2.6290526230712907
custom,training,2.623793714154428
custom,training,2.7967111255710737
custom,training,2.672371248113675
custom,training,2.718556346804109
custom,training,2.643536762661087
custom,training,2.7414520280029357
custom,training,2.6592849474206712
custom,training,2.7583777874566304
custom,training,2.740794125263913
custom,training,2.6647238340368573
custom,training,2.6979565759221718
custom,training,2.616408761675173
custom,training,2.706147531993411
custom,training,2.610129799113072
custom,training,2.6153536654886658
custom,training,2.6772741494183494
custom,training,2.6864555465003708
custom,training,2.6602893203340328
custom,training,2.7135460186077283
custom,training,2.7708665875131078
custom,training,2.716846199561002
custom,training,2.676651283535756
custom,training,2.596713379246343
custom,training,2.7559823140310598
custom,training,2.6030094436485935
custom,training,2.643184605088473
custom,training,2.6558565952244395
custom,training,2.7341326150221605
custom,training,2.605139707668187
custom,training,2.60181174793134
custom,training,2.6761436900097832
custom,training,2.6561339601965113
custom,training,2.7897586894527184
custom,training,2.724717486096075
custom,training,2.7256554702652322
custom,training,2.602817927248824
custom,training,2.678914302343781
custom,training,2.585855537019548
custom,training,2.7299562301415743
custom,training,2.6575823162283454
custom,training,2.719774598012218
custom,training,2.7150304971285215
custom,training,2.6641968651486296
custom,training,2.713104765559661
custom,training,2.73740462808516
custom,training,2.730591911622872
custom,training,2.6839079445372245
custom,training,2.6736438894104326
custom,training,2.7656299497513426
custom,training,2.6725281586139733
custom,training,2.732253534072521
custom,training,2.73210033469763
custom,training,2.751185984634024
custom,training,2.7220699732616134
custom,training,2.6540495288061265
custom,training,2.6336100028947778
custom,training,2.5467866212081063
custom,training,2.732894277399968
custom,training,2.7229934269170637
custom,training,2.7249408845809864
custom,training,2.694548406607909
custom,training,2.707000911119948
custom,training,2.73440720600253
custom,training,2.6539952812158982
custom,training,2.660472358724139
custom,training,2.7710304966830104
custom,training,2.6894778436284077
custom,training,2.6848202476043195
custom,training,2.656348899352677
custom,training,2.677969096494748
custom,training,2.734518430834193
custom,training,2.692338311599927
custom,training,2.690216170266096
custom,training,2.666245479818155
custom,training,2.7810092768807975
custom,training,2.7760709781432467
custom,training,2.7676164170717117
custom,training,2.698885375957586
custom,training,2.701067357420881
custom,training,2.702704459498605
custom,training,2.7035833662182607
custom,training,2.654955155078419
custom,training,2.7591207623064533
custom,training,2.741929883601628
custom,training,2.7034336844006823
custom,training,2.7111270399188574
custom,training,2.6953425133171005
custom,training,2.7712943939910177
custom,training,2.700712119834377
custom,training,2.781101841836321
custom,training,2.6484652874701355
custom,training,2.6955371618061674
custom,training,2.657552529675448
custom,training,2.734651528140443
custom,training,2.6814521597037864
custom,training,2.6959813910172414
custom,training,2.705058900338071
custom,training,2.8299051824100117
custom,training,2.650329165782303
custom,training,2.6516798132617962
custom,training,2.6524908746091547
custom,training,2.7623666969056213
custom,training,2.6713056366766152
custom,training,2.6554587100640954
custom,training,2.6850793829685045
custom,training,2.676466844933068
custom,training,2.7762322653019034
custom,training,2.6608853440831606
custom,training,2.7587278401385915
custom,training,2.717645907875572
custom,training,2.7670132357961905
custom,training,2.7442474819810276
custom,training,2.6422980897053674
custom,training,2.752389312096993
custom,training,2.6109463597581506
custom,training,2.7077047147378472
custom,training,2.7003343375096382
custom,training,2.761989622610903
custom,training,2.6679712889251124
custom,training,2.7159075622684345
custom,training,2.655465374586445
custom,training,2.6434866245978488
custom,training,2.7373480309803107
custom,training,2.6510975048577956
custom,training,2.669973059515042
custom,training,2.6240122923410794
custom,training,2.6913959504963207
custom,training,2.716279072108437
custom,training,2.731865870245223
custom,training,2.759126159024469
custom,training,2.6870404129033085
custom,training,2.658047699229501
custom,training,2.697228519377271
custom,training,2.6276139882920044
custom,training,2.647430491624074
custom,training,2.7357083093980408
custom,training,2.7161842899283744
custom,training,2.7261781588718486
custom,training,2.6597772392201637
custom,training,2.77916144944012
custom,training,2.743023995370777
custom,training,2.6629148579950264
custom,training,2.694988941653352
custom,training,2.6351755164773603
custom,training,2.7431193152564886
custom,training,2.737248974973059
custom,training,2.7378481220267963
custom,training,2.7153119804125776
custom,training,2.6808187002563164
custom,training,2.61528033446716
custom,training,2.6730416958591565
custom,training,2.672705981800629
custom,training,2.7600260337088036
custom,training,2.747238107311053
custom,training,2.627408342357139
custom,training,2.7102046185410673
custom,training,2.77536682177982
custom,training,2.697476378117417
custom,training,2.6511275561816565
custom,training,2.6835816034333755
custom,training,2.6589639688186484
custom,training,2.6834016111858596
custom,training,2.723335197668985
custom,training,2.662001377537806
custom,training,2.6671160381338566
custom,training,2.6391349744514208
custom,training,2.7115456031943173
custom,training,2.682255439988523
custom,training,2.7190148978957747
custom,training,2.688504208026223
custom,training,2.670478583511315
custom,training,2.7251718706147363
custom,training,2.7223546492537354
custom,training,2.6975805941381905
custom,training,2.6710258575771753
custom,training,2.67911136348759
custom,training,2.6961861255568937
custom,training,2.7172260437844526
custom,training,2.7132026848577393
custom,training,2.68724788715175
custom,training,2.6636502278281364
custom,training,2.6859812721024228
custom,training,2.7309502969923938
custom,training,2.6481188861136618
custom,training,2.6159230418226604
custom,training,2.7642237335780915
custom,training,2.702680979766592
custom,training,2.6475011307359444
custom,training,2.6414488339686306
custom,training,2.6394067973591473
custom,training,2.76173547643814
custom,training,2.8179046948546436
custom,training,2.6709887920303363
custom,training,2.7011075554072774
custom,training,2.721111186896854
custom,training,2.7125416871103063
custom,training,2.6501908066159117
custom,training,2.708819931617786
custom,training,2.686302515437435
custom,training,2.6618772330773304
custom,training,2.6602590958531263
custom,training,2.6770711864318715
custom,training,2.687878681589168
custom,training,2.645832465991404
custom,training,2.7197074385496283
custom,training,2.659324512197765
custom,training,2.6821977256359104
custom,training,2.6180461766305103
custom,training,2.6377565069141298
custom,training,2.7314771639462476
custom,training,2.711774123128487
custom,training,2.675454603124055
custom,training,2.6079315925901527
custom,training,2.7874677452344083
custom,training,2.6286432080743882
custom,training,2.6383973246152017
custom,training,2.693231936926884
custom,training,2.737619952059851
custom,training,2.718387613582865
custom,training,2.6462925701420703
custom,training,2.7244046116045637
custom,training,2.5777697104646817
custom,training,2.6647766168584055
custom,training,2.7066398816580293
custom,training,2.6167624369057627
custom,training,2.6374104312000948
custom,training,2.6916784247713856
custom,training,2.6681957525967848
custom,training,2.679517140492062
custom,training,2.7527221570407914
custom,training,2.7603718715085326
custom,training,2.7291572582880868
custom,training,2.7552346670075347
custom,training,2.6915089316427316
custom,training,2.652599861447728
custom,training,2.6987923642587055
custom,training,2.7267007914040873
custom,training,2.656026287880133
custom,training,2.670144492812582
custom,training,2.695917596511476
custom,training,2.714964570292848
custom,training,2.726540690887408
custom,training,2.7087592292920926
custom,training,2.6841346250170472
custom,training,2.5965585687684776
custom,training,2.691264203928505
custom,training,2.773786450237544
custom,training,2.6811142418793317
custom,training,2.6590332011861904
custom,training,2.716573133686859
custom,training,2.6409007400989295
custom,training,2.745523455854632
custom,training,2.690187980400811
custom,training,2.6777836029384816
custom,training,2.6510626884791835
custom,training,2.700901585612334
custom,training,2.682628147943152
custom,training,2.679876702948631
custom,training,2.6577937770009714
custom,training,2.729813348482723
custom,training,2.7213264732905613
custom,training,2.7521300509093605
custom,training,2.7423637089009123
custom,training,2.695606720322971
custom,training,2.7213743757592166
custom,training,2.657421432936996
custom,training,2.6869643804902217
custom,training,2.7235080814727777
custom,training,2.7650182100742455
custom,training,2.742760964372014
custom,training,2.6680559417258802
custom,training,2.683541472673829
custom,training,2.6870538689375056
custom,training,2.729178943994923
custom,training,2.6551932323341436
custom,training,2.7153160376729493
custom,training,2.695526122184192
custom,training,2.701226697289609
custom,training,2.5984310656050913
custom,training,2.652899188040063
custom,training,2.6264056112833316
custom,training,2.649377645897259
custom,training,2.7452385515953326
custom,training,2.638635420277724
custom,training,2.7151483762288366
custom,training,2.6840535769139366
custom,training,2.675918448892831
custom,training,2.644598538460143
custom,training,2.6894737871144603
custom,training,2.693260560989417
custom,training,2.72558436474006
custom,training,2.712392113287498
custom,training,2.6475481196967676
custom,training,2.685714359785869
custom,training,2.6918017297523456
custom,training,2.723715492298955
custom,training,2.744837597007108
custom,training,2.71537917484214
custom,training,2.658967063813596
custom,training,2.7122773720533684
custom,training,2.6782432411794885
custom,training,2.6172076019224306
custom,training,2.7291725467631895
custom,training,2.7068595531814896
custom,training,2.6735763914025923
custom,training,2.8031036466137653
custom,training,2.5724716242251238
custom,training,2.6796383590178174
custom,training,2.689817369673721
custom,training,2.632893963316138
custom,training,2.6850564592449886
custom,training,2.671176536529944
custom,training,2.7149018113183696
custom,training,2.712322166656445
custom,training,2.6612664284655967
custom,training,2.6286669413292385
custom,training,2.706997095099564
custom,training,2.7221417110644386
custom,training,2.6849181347713453
custom,training,2.6946017022532063
custom,training,2.7103079623769775
custom,training,2.729927437543623
custom,training,2.7414911736988836
custom,training,2.661689852039986
custom,training,2.645206581434486
custom,training,2.66603213721313
custom,training,2.722937827132359
custom,training,2.714391435185698
custom,training,2.650931692440515
custom,training,2.6473614546970623
custom,training,2.665875785024322
custom,training,2.7302567901081334
custom,training,2.6406795926088167
custom,training,2.705087192550055
custom,training,2.7209365394459115
custom,training,2.5983523830435713
custom,training,2.6026266742264346
custom,training,2.750735987834452
custom,training,2.721152239198395
custom,training,2.683420657014772
custom,training,2.7010589012439925
custom,training,2.7637688057741854
custom,training,2.7936787095453504
custom,training,2.776599264091884
custom,training,2.6079322383566126
custom,training,2.648454129011142
custom,training,2.70948829369094
custom,training,2.6861619605226643
custom,training,2.695463006576187
custom,training,2.7629350058464954
custom,training,2.6255223112099606
custom,training,2.713732641154362
custom,training,2.634068471043276
custom,training,2.621883415120371
custom,training,2.747696995096368
custom,training,2.6196185244664476
custom,training,2.6472731585998424
custom,training,2.7908559977941376
custom,training,2.6946286153164465
custom,training,2.7785663471711155
custom,training,2.6717598198189187
custom,training,2.689881013866491
custom,training,2.6846933617616937
custom,training,2.694364878864168
custom,training,2.6581873416295085
custom,training,2.6567353824984705
custom,training,2.7107818984619354
custom,training,2.7183490691413414
custom,training,2.7323738933815154
custom,training,2.7135221865670527
custom,training,2.6970500921705076
custom,training,2.693140918615697
custom,training,2.7851698986751177
custom,training,2.717327059736582
custom,training,2.8081849542049047
custom,training,2.7333843442854326
custom,training,2.611918374212928
custom,training,2.7225850024606877
custom,training,2.652576583151274
custom,training,2.7034683549526806
custom,training,2.7668494927021383
custom,training,2.742040776900656
custom,training,2.7129232125832528
custom,training,2.6902784962976383
custom,training,2.6792476062785293
custom,training,2.664193714931846
custom,training,2.7534909441287114
custom,training,2.728456482359696
custom,training,2.7386708991726114
custom,training,2.700690575572748
custom,training,2.6978143256944382
custom,training,2.7413557382885716
custom,training,2.6749901341092084
custom,training,2.6231238759198927
custom,training,2.7429074501951085
custom,training,2.6088179717799
custom,training,2.6368139142051827
custom,training,2.6115492078032405
custom,training,2.676703732284037
custom,training,2.677165682822286
custom,training,2.6813974456341128
custom,training,2.6779183954683687
custom,training,2.731794622330909
custom,training,2.684002259461487
custom,training,2.7180525877600705
custom,training,2.753712227245801
custom,training,2.6573456583351986
custom,training,2.742567557214059
custom,training,2.630354525211631
custom,training,2.7075898584167697
custom,training,2.591388173691982
custom,training,2.6429864907435023
custom,training,2.6883047198460486
custom,training,2.7653694163030433
custom,training,2.694269315842442
custom,training,2.7408343726645183
custom,training,2.655532888346263
custom,training,2.782224156620757
custom,training,2.740117355788505
custom,training,2.763631440969764
custom,training,2.6593841415596153
custom,training,2.7145340918031575
custom,training,2.7346076982782783
custom,training,2.7537489520508025
custom,training,2.6617910434190866
custom,training,2.7692131704412914
custom,training,2.71307579636378
custom,training,2.701992248607551
custom,training,2.703188367336631
custom,training,2.749127113675669
custom,training,2.674436361252284
custom,training,2.7574924887479906
custom,training,2.6151904113550137
custom,training,2.63298431611933
custom,training,2.6400527214339786
custom,training,2.678631717728615
custom,training,2.6912991645017894
custom,training,2.649669412125882
custom,training,2.66356285521533
custom,training,2.660775744234038
custom,training,2.765042221611166
custom,training,2.586953441662877
custom,training,2.7455168479685725
custom,training,2.603869302723692
custom,training,2.7512571168883047
custom,training,2.677197285162779
custom,training,2.6604988788785824
custom,training,2.764795567182537
custom,training,2.62276973776624
custom,training,2.697770200776862
custom,training,2.707923344208888
custom,training,2.731530965929848
custom,training,2.6995271938701624
custom,training,2.721814150172276
custom,training,2.6692077531089926
custom,training,2.664652348444485
custom,training,2.6704897225816437
custom,training,2.6676354707136483
custom,training,2.7866222575964237
custom,training,2.62375233623875
custom,training,2.756120055851272
custom,training,2.7166677128692083
custom,training,2.733623196372162
custom,training,2.728094225545076
custom,training,2.7557642533417095
custom,training,2.665450048859548
custom,training,2.719132366849755
custom,training,2.686507102333975
custom,training,2.69071976649517
custom,training,2.673887146575185
custom,training,2.66543667946723
custom,training,2.720375943429647
custom,training,2.725909404844883
custom,training,2.7320688052455098
custom,training,2.712484035007107
custom,training,2.6851868828886523
custom,training,2.6862947361792293
custom,training,2.6442859640654963
custom,training,2.6878807056348846
custom,training,2.7156833189247873
custom,training,2.6554726151970582
custom,training,2.7047348870410657
custom,training,2.727608296686205
custom,training,2.6094543457106694
custom,training,2.6768134581812126
custom,training,2.6754990477642595
custom,training,2.7439952648318937
custom,training,2.7072603893565046
custom,training,2.675673977539154
custom,training,2.7359890902649044
custom,training,2.5740619635277278
custom,training,2.6288590281961537
custom,training,2.749078424036315
custom,training,2.650816073943791
custom,training,2.820391517361508
custom,training,2.577562432095967
custom,training,2.6644319492970516
custom,training,2.74818203201751
custom,training,2.6525322638463895
custom,training,2.7108659505720563
custom,training,2.7856629380133797
custom,training,2.608282835123008
custom,training,2.767567952572473
custom,training,2.6691180428579706
custom,training,2.7161733833028823
custom,training,2.7133771460582183
custom,training,2.6964313747017377
custom,training,2.7390540657243645
custom,training,2.6744639359600586
custom,training,2.67161679459804
custom,training,2.6767476842789035
custom,training,2.7264250878197833
custom,training,2.723487057281245
custom,training,2.7231955685001794
custom,training,2.7200557118223334
custom,training,2.692359894246357
custom,training,2.6748593691899374
custom,training,2.71988832725639
custom,training,2.560992563868095
custom,training,2.6757518369259925
custom,training,2.679058431780468
custom,training,2.7048206469052065
custom,training,2.7755831559435813
custom,training,2.7213453025143663
custom,training,2.6069581424232693
custom,training,2.6700265433524355
custom,training,2.737408011457976
custom,training,2.6977961356415925
custom,training,2.7346198306419005
custom,training,2.7002543864273836
custom,training,2.781269725266335
custom,training,2.554997997169223
custom,training,2.7244729648427306
custom,training,2.726260331455102
custom,training,2.7799963012164013
custom,training,2.7125616921060076
custom,training,2.7616808263056765
custom,training,2.671465155376646
custom,training,2.620312387711057
custom,training,2.6989034566691203
custom,training,2.6417406227593347
custom,training,2.6920603123046503
custom,training,2.7120995927645373
custom,training,2.6890267148602813
custom,training,2.6846544457186656
custom,training,2.6904088603795704
custom,training,2.7222857134635414
custom,training,2.631907361903611
custom,training,2.7007686310934793
custom,training,2.7016908819751917
custom,training,2.6555262305795537
custom,training,2.70826311825306
custom,training,2.801434533225135
custom,training,2.689905123515982
custom,training,2.7074603562664628
custom,training,2.60951869845322
custom,training,2.720608130773843
custom,training,2.748458060453166
custom,training,2.6839623572715032
custom,training,2.737915982110175
custom,training,2.6496409701351564
custom,training,2.7813250488071857
custom,training,2.6963401383939725
custom,training,2.7159295326558754
custom,training,2.677431631793352
custom,training,2.6385327664034346
custom,training,2.742535416591086
custom,training,2.724850982864883
custom,training,2.6657510459763567
custom,training,2.697313436332341
custom,training,2.7251004043758216
custom,training,2.705222640645943
custom,training,2.691780336867572
custom,training,2.7062190332868847
custom,training,2.7480468329347985
custom,training,2.6749873292612416
custom,training,2.7185353853706937
custom,training,2.6230617126033233
custom,training,2.691597401232679
custom,training,2.6913848790789827
custom,training,2.687638217526705
custom,training,2.709184861034517
custom,training,2.722754133663052
custom,training,2.602340063835145
custom,training,2.638683199830968
custom,training,2.703482704310495
custom,training,2.658989369578401
custom,training,2.7545498680500407
custom,training,2.6852832408688467
custom,training,2.669616495834559
custom,training,2.7533670172283853
custom,training,2.679030963575573
custom,training,2.6950232646161565
custom,training,2.662986895187144
custom,training,2.6358003334664546
custom,training,2.712231317607275
custom,training,2.685460647160337
custom,training,2.6687287848182684
custom,training,2.7125985314645074
custom,training,2.729237795648087
custom,training,2.647855583263301
custom,training,2.728883507711368
custom,training,2.6713921393819486
custom,training,2.6477833402213706
custom,training,2.7262483384427467
custom,training,2.656342151499308
custom,training,2.677547183233098
custom,training,2.737142689884392
custom,training,2.7695012378770865
custom,training,2.699130833133429
custom,training,2.780960548895375
custom,training,2.7233682121559593
custom,training,2.726156654656504
custom,training,2.6668000458167955
custom,training,2.8062755650220597
custom,training,2.697123318521729
custom,training,2.733406450169294
custom,training,2.6501048932712545
custom,training,2.7862993378114784
custom,training,2.6394290842696226
custom,training,2.7279395876081343
custom,training,2.6669371393276204
custom,training,2.7042442084865512
custom,training,2.678589689586587
custom,training,2.7558359087916244
custom,training,2.680333842619761
custom,training,2.6995717042011984
custom,training,2.6797598518500343
custom,training,2.7310541957723835
custom,training,2.7107183424098893
custom,training,2.673001018698568
custom,training,2.655589060677034
custom,training,2.729482859273902
custom,training,2.7120612122081518
custom,training,2.6765515788602436
custom,training,2.6634238131260783
custom,training,2.6494744827905885
custom,training,2.6650318530377706
custom,training,2.6050997698834846
custom,training,2.683806705431572
custom,training,2.7026971340652874
custom,training,2.6226459789901804
custom,training,2.677924240509637
custom,training,2.704453377673055
custom,training,2.61106958675139
custom,training,2.701003281390288
custom,training,2.707323669000912
custom,training,2.747941059935972
custom,training,2.6131510350083915
custom,training,2.717898755113269
custom,training,2.673555290656497
custom,training,2.7089744478541076
custom,training,2.729205775176732
custom,training,2.775694023811101
custom,training,2.7695430754004384
custom,training,2.662842601112036
custom,training,2.740689870243239
custom,training,2.717712159140094
custom,training,2.659016527950113
custom,training,2.722931764938389
custom,training,2.671878105219558
custom,training,2.670169075131116
custom,training,2.741293758473288
custom,training,2.6957495035342873
custom,training,2.612871582725609
custom,training,2.742037747158365
custom,training,2.6827429552490174
custom,training,2.652718396864236
custom,training,2.7177372579315704
custom,training,2.702898479780474
custom,training,2.7057732081121277
custom,training,2.768022150875561
custom,training,2.750003755175026
custom,training,2.753470623049543
custom,training,2.6291875491196093
custom,training,2.6170345895543443
custom,training,2.640349011763983
custom,training,2.7709892840953474
custom,training,2.7105096414764454
custom,training,2.67187701101703
custom,training,2.7160489075964707
custom,training,2.6885455075905638
custom,training,2.759610079222177
custom,training,2.7965388362015897
custom,training,2.7251705826844472
custom,training,2.7085927638578293
custom,training,2.6927394681463563
custom,training,2.684277459827536
custom,training,2.6157392406972333
custom,training,2.6334769512996186
custom,training,2.6662461560773156
custom,training,2.7924625999557793
custom,training,2.6482681776708277
custom,training,2.663987614328878
custom,training,2.7750010918866237
custom,training,2.5811376395402474
custom,training,2.6336064120772984
custom,training,2.720584256358796
custom,training,2.7512401306005554
custom,training,2.7715874297063534
custom,training,2.676446202997588
custom,training,2.717842345254177
custom,training,2.6433485458102517
custom,training,2.606543171317156
custom,training,2.688828029913754
custom,training,2.5598583821780307
custom,training,2.6695263526713906
custom,training,2.7160636626211057
custom,training,2.6607894452681844
custom,training,2.6988147672804472
custom,training,2.7606684302841042
custom,training,2.7206112411346415
custom,training,2.725225020102321
