Neighborhood,Reference,Distance
genetic,training,4.552866072375271
genetic,training,11.923048091784331
genetic,training,12.18304900000774
genetic,training,12.541984569479759
genetic,training,14.852785200224544
genetic,training,6.951999886966255
genetic,training,10.733501141060165
genetic,training,9.769532774553834
genetic,training,2.098553713686888
genetic,training,5.0759427661775876
genetic,training,7.60404856967615
genetic,training,8.136452838938736
genetic,training,7.969796502028727
genetic,training,4.552321245738216
genetic,training,5.650171298309458
genetic,training,2.616061452365701
genetic,training,8.868561403734262
genetic,training,8.344883922714537
genetic,training,7.9174042224923475
genetic,training,8.176673873108824
genetic,training,6.2570524452538665
genetic,training,6.847343906231333
genetic,training,6.838323639107611
genetic,training,8.880490660766053
genetic,training,6.123240854883927
genetic,training,4.897864939700201
genetic,training,5.872634901873873
genetic,training,11.677876646682451
genetic,training,4.960678539519482
genetic,training,10.355228904724179
genetic,training,4.882175774802524
genetic,training,7.190031762110056
genetic,training,5.024999837470227
genetic,training,9.651956384983556
genetic,training,5.39337413566449
genetic,training,3.477392830712757
genetic,training,3.8666947668192564
genetic,training,9.520014251259171
genetic,training,11.347542988255132
genetic,training,2.5870852503341877
genetic,training,14.556838177749547
genetic,training,11.293652950426404
genetic,training,8.856222843443277
genetic,training,1.9636638383243785
genetic,training,3.844711418535037
genetic,training,4.352522850376684
genetic,training,8.616844038403643
genetic,training,7.86600229894824
genetic,training,14.10221550892407
genetic,training,14.539029143209136
genetic,training,4.811909128692346
genetic,training,3.5858387862217658
genetic,training,1.7725787879178327
genetic,training,7.841769529186584
genetic,training,11.678221561357043
genetic,training,9.043728826468463
genetic,training,8.468340743483703
genetic,training,2.4520500014941287
genetic,training,12.059761719242875
genetic,training,9.347477703750975
genetic,training,1.5878465790117793
genetic,training,5.190524211790258
genetic,training,12.872311829492984
genetic,training,13.55933985282467
genetic,training,14.001871688117694
genetic,training,5.1827114705130235
genetic,training,7.317731512313711
genetic,training,8.61144353318152
genetic,training,5.332836765847317
genetic,training,15.508836716700856
genetic,training,1.2583846529793525
genetic,training,11.841167205439092
genetic,training,5.3483198175196325
genetic,training,1.6778515464318473
genetic,training,0.579639125501605
genetic,training,5.773321800960722
genetic,training,4.908184948819102
genetic,training,3.713908129259885
genetic,training,10.804950377556809
genetic,training,4.525045782586329
genetic,training,3.8555429823577994
genetic,training,2.19931247748134
genetic,training,12.744666596699535
genetic,training,3.062678780941282
genetic,training,5.874896551102811
genetic,training,17.894097432168792
genetic,training,15.199568344353763
genetic,training,9.434282526592552
genetic,training,11.813340621702583
genetic,training,2.485026361748207
genetic,training,12.194370453963796
genetic,training,12.372227492921617
genetic,training,14.334171426330848
genetic,training,4.232614449144911
genetic,training,10.870133455736257
genetic,training,7.662577276785447
genetic,training,8.87327436574033
genetic,training,5.901176003922705
genetic,training,11.008934131951547
genetic,training,0.6993059694948701
genetic,training,16.856630319708067
genetic,training,10.382833417216911
genetic,training,7.61657694419846
genetic,training,5.883722505625465
genetic,training,3.9135911514565067
genetic,training,10.042321535239019
genetic,training,11.763973915909842
genetic,training,4.265321468592975
genetic,training,4.2701502649390735
genetic,training,2.880158396053417
genetic,training,13.56617862937594
genetic,training,1.6798143196628461
genetic,training,8.672748529206126
genetic,training,7.327252252420683
genetic,training,5.8528987777293215
genetic,training,7.392821849207557
genetic,training,4.548911250642304
genetic,training,13.57943782677832
genetic,training,13.800860043523537
genetic,training,7.259238536082132
genetic,training,6.156712121096656
genetic,training,7.593972441005174
genetic,training,8.761061523743857
genetic,training,3.2446453603141325
genetic,training,4.897590558583579
genetic,training,7.569926303688642
genetic,training,6.289515396387303
genetic,training,9.474604344162476
genetic,training,10.599434056216442
genetic,training,13.47356945049698
genetic,training,11.95873914810593
genetic,training,11.527082584158585
genetic,training,10.188196467419779
genetic,training,7.74216596403882
genetic,training,9.149677856038215
genetic,training,4.800128361929094
genetic,training,4.752350623472596
genetic,training,8.083236395285008
genetic,training,8.330030536492016
genetic,training,9.110194024787015
genetic,training,16.566027560256302
genetic,training,4.790953285181284
genetic,training,13.729516286557034
genetic,training,4.6555926820864
genetic,training,9.924782402394005
genetic,training,15.889553796686249
genetic,training,14.431621537997948
genetic,training,10.017805714990889
genetic,training,4.277023107488866
genetic,training,1.93546999174945
genetic,training,5.752954157529147
genetic,training,9.97496125742561
genetic,training,8.235670352616564
genetic,training,10.579809953302066
genetic,training,7.6757475790708956
genetic,training,11.982842802960093
genetic,training,4.199953627596237
genetic,training,12.04550028230634
genetic,training,14.705134657741526
genetic,training,7.062904067620204
genetic,training,9.213153183020742
genetic,training,16.412175066754063
genetic,training,4.803225940611023
genetic,training,3.0823402578381116
genetic,training,4.951979745594697
genetic,training,7.310902507061382
genetic,training,9.519461317001056
genetic,training,13.364399002105664
genetic,training,1.9500962611335209
genetic,training,12.04570034655665
genetic,training,3.168813581903606
genetic,training,9.2212244883758
genetic,training,7.636692969490014
genetic,training,15.275043311484513
genetic,training,7.561421068434404
genetic,training,6.1305530339620615
genetic,training,6.201485313938465
genetic,training,7.151311988992855
genetic,training,4.997458825519425
genetic,training,4.869100509959843
genetic,training,17.52766485105662
genetic,training,5.414830181196071
genetic,training,9.11909719590825
genetic,training,7.169761523371965
genetic,training,6.365719330810207
genetic,training,13.556473419570125
genetic,training,7.546093590430026
genetic,training,10.386609010556308
genetic,training,8.863784895497183
genetic,training,4.891284870108718
genetic,training,4.451218322858146
genetic,training,7.3338711919479325
genetic,training,8.6800841990416
genetic,training,8.553750784377641
genetic,training,5.5575328254009575
genetic,training,7.16816361302319
genetic,training,5.534649539141046
genetic,training,11.712797127248354
genetic,training,1.7648958661794862
genetic,training,12.747466987653624
genetic,training,3.9620605830352185
genetic,training,1.2443623306241396
genetic,training,8.66709477126151
genetic,training,4.331267253970224
genetic,training,5.029849661354767
genetic,training,2.99619435209858
genetic,training,11.19128578535225
genetic,training,2.2849431642847025
genetic,training,2.282384996922364
genetic,training,10.154586431004526
genetic,training,6.936735513095092
genetic,training,2.202076112346808
genetic,training,8.98275757271629
genetic,training,7.212352716978031
genetic,training,5.350432965064788
genetic,training,4.342224245480862
genetic,training,7.445882714418061
genetic,training,0.9109140297443727
genetic,training,12.177170777395688
genetic,training,4.202091964305728
genetic,training,4.484825189591369
genetic,training,7.060320446484709
genetic,training,19.216184235938233
genetic,training,6.973168461132767
genetic,training,6.563842604585745
genetic,training,5.046878783303353
genetic,training,7.61195211232732
genetic,training,7.99200713267581
genetic,training,14.374074974112316
genetic,training,4.866182339839462
genetic,training,7.672149255847062
genetic,training,13.126369221007627
genetic,training,10.337572508508671
genetic,training,6.370433880307567
genetic,training,4.022425713788502
genetic,training,4.333894170464722
genetic,training,9.898298735263202
genetic,training,5.836778321376993
genetic,training,4.229729860175386
genetic,training,6.465957368100338
genetic,training,13.153437496306001
genetic,training,10.78380847430933
genetic,training,1.6178522954996515
genetic,training,10.409568597096964
genetic,training,2.4156525399645257
genetic,training,7.668972140773767
genetic,training,11.362470330509604
genetic,training,9.33949227903085
genetic,training,7.043799901924681
genetic,training,2.8193766763902204
genetic,training,6.610055535756244
genetic,training,14.390645714529981
genetic,training,8.874029787860227
genetic,training,14.896946309733666
genetic,training,8.995160046469119
genetic,training,11.031297758778578
genetic,training,9.414564817391577
genetic,training,10.431917808063613
genetic,training,5.155585189741453
genetic,training,7.840284337667333
genetic,training,7.184166475302946
genetic,training,8.206745587856824
genetic,training,6.695818516474787
genetic,training,7.5521469636752565
genetic,training,6.74213759211089
genetic,training,13.045592935739599
genetic,training,5.395822024839459
genetic,training,3.9927734113636806
genetic,training,6.050592280171806
genetic,training,7.381600753174612
genetic,training,6.316786565424714
genetic,training,12.393348171674829
genetic,training,12.00072043638242
genetic,training,3.9336378362789413
genetic,training,9.366814749033646
genetic,training,4.646883403607045
genetic,training,6.331952737229305
genetic,training,11.394507323229464
genetic,training,9.872083034211737
genetic,training,5.1364767534265034
genetic,training,8.98465563967145
genetic,training,11.543644962001459
genetic,training,6.791711980280012
genetic,training,2.559125133672672
genetic,training,9.279674890904648
genetic,training,17.12806384774017
genetic,training,12.42918321207504
genetic,training,6.810444806046275
genetic,training,6.892658389434323
genetic,training,4.039774461286132
genetic,training,10.363886437591509
genetic,training,2.203157144300634
genetic,training,10.809504319864889
genetic,training,11.092554209047622
genetic,training,8.290759539322572
genetic,training,10.39910155100161
genetic,training,21.689697453582866
genetic,training,8.572041857412685
genetic,training,5.2484153563159
genetic,training,13.47835819061881
genetic,training,13.60912926858542
genetic,training,9.88632167422396
genetic,training,8.319131344487012
genetic,training,8.360986022415913
genetic,training,5.150052850767447
genetic,training,2.986713041191755
genetic,training,6.729172254434632
genetic,training,5.593170755030128
genetic,training,6.160571782323038
genetic,training,4.603461101526025
genetic,training,7.083372506412432
genetic,training,7.316535030818883
genetic,training,7.214807854769091
genetic,training,2.3094423641522943
genetic,training,5.7079047587433385
genetic,training,2.3584891956385494
genetic,training,8.177609990818056
genetic,training,8.415297862083666
genetic,training,1.435860181611079
genetic,training,9.137269343528692
genetic,training,6.68990920958057
genetic,training,5.904782958568165
genetic,training,8.208828436517255
genetic,training,8.356454019971409
genetic,training,5.98107305182745
genetic,training,5.408126321406696
genetic,training,7.955025691419549
genetic,training,12.074305648013313
genetic,training,13.050401822187501
genetic,training,13.388586608108303
genetic,training,3.9629237494920835
genetic,training,13.674609972772
genetic,training,2.782083558276184
genetic,training,4.851929245793661
genetic,training,9.426834385516553
genetic,training,6.460725482835444
genetic,training,7.8301952986623204
genetic,training,9.500797775835297
genetic,training,5.233581879671096
genetic,training,9.370473366106095
genetic,training,9.398684524139291
genetic,training,7.177736685487266
genetic,training,7.932757139730622
genetic,training,7.065880865824161
genetic,training,6.4503752376617935
genetic,training,6.047408825519999
genetic,training,5.777772477437286
genetic,training,12.855865713083208
genetic,training,5.476335253994092
genetic,training,5.655342401585452
genetic,training,11.686636002163537
genetic,training,3.38519455041002
genetic,training,8.673095028257816
genetic,training,3.4379791945129874
genetic,training,13.537598294714957
genetic,training,8.932423511349935
genetic,training,4.800135580326673
genetic,training,0.7007930209406235
genetic,training,4.144176057038689
genetic,training,11.163266006327497
genetic,training,7.56959284973424
genetic,training,12.965275249377344
genetic,training,4.705643536448499
genetic,training,9.967581663584397
genetic,training,10.340950959207857
genetic,training,7.709794774661527
genetic,training,9.008655698764592
genetic,training,13.496838007225211
genetic,training,6.526005682282991
genetic,training,5.525293207947596
genetic,training,3.9581302298665144
genetic,training,6.441406844640281
genetic,training,8.401595074066991
genetic,training,6.309093358840304
genetic,training,2.2511128894028865
genetic,training,4.4959741167681715
genetic,training,15.675326256922368
genetic,training,4.365941943799887
genetic,training,8.606428417602322
genetic,training,9.962007760694679
genetic,training,10.083622341056916
genetic,training,4.155412740724115
genetic,training,2.331883806465364
genetic,training,2.1745341268669556
genetic,training,3.3048273289870163
genetic,training,17.700674216260783
genetic,training,6.887327469869015
genetic,training,5.86175871513435
genetic,training,2.582875730719638
genetic,training,5.503410247390333
genetic,training,13.298328371083446
genetic,training,10.564287668260198
genetic,training,5.3572335682338625
genetic,training,10.935086826969304
genetic,training,10.743928934867734
genetic,training,5.7523316254072165
genetic,training,8.206346401793303
genetic,training,4.4047891563522485
genetic,training,5.259837609610997
genetic,training,4.8746964353713595
genetic,training,6.232420032713722
genetic,training,14.691306783419241
genetic,training,3.5183448541578657
genetic,training,11.792514071772318
genetic,training,4.664865245668274
genetic,training,5.419988845949493
genetic,training,9.528054994038387
genetic,training,14.910287290054455
genetic,training,15.247756535650694
genetic,training,5.320672332760937
genetic,training,5.041449119806575
genetic,training,9.741298744060607
genetic,training,5.983759342489692
genetic,training,6.874179773686474
genetic,training,10.762155245805822
genetic,training,10.398142956517848
genetic,training,4.538404549210299
genetic,training,8.574433945227732
genetic,training,3.77113102606485
genetic,training,3.021793967010918
genetic,training,2.0450138576087316
genetic,training,9.928414688243722
genetic,training,9.797169158075242
genetic,training,8.244147857808754
genetic,training,2.364834425000371
genetic,training,11.926861293209397
genetic,training,15.985838288623968
genetic,training,5.681032564900286
genetic,training,14.145709009404634
genetic,training,5.898033039015904
genetic,training,14.065339717492959
genetic,training,1.6515576868405555
genetic,training,10.646198742188957
genetic,training,12.972973199617051
genetic,training,6.784166624246819
genetic,training,1.5249706266212915
genetic,training,5.925324330390171
genetic,training,0.7066010378664269
genetic,training,4.7478747115269275
genetic,training,0.6483630612448201
genetic,training,6.004692033734707
genetic,training,12.69387080598455
genetic,training,6.231479864146332
genetic,training,7.879427100958601
genetic,training,4.6648831684382595
genetic,training,4.199455022243594
genetic,training,5.236768895010983
genetic,training,7.8821850125719015
genetic,training,6.683306335923111
genetic,training,3.7309326528296793
genetic,training,1.874060402738612
genetic,training,14.01973533149956
genetic,training,1.347779003652887
genetic,training,2.7479108646027903
genetic,training,4.139353996380379
genetic,training,11.764301082316146
genetic,training,8.947089807382701
genetic,training,10.50599703406575
genetic,training,6.175591550937661
genetic,training,5.790846617053574
genetic,training,4.124159445146348
genetic,training,5.757115332039262
genetic,training,2.60347742127365
genetic,training,11.234701730400715
genetic,training,9.028217311951211
genetic,training,9.32653218215678
genetic,training,10.752976682008205
genetic,training,3.703903296841168
genetic,training,15.415671531718822
genetic,training,1.980732093046342
genetic,training,8.323655830932564
genetic,training,5.896990973255884
genetic,training,16.245495546089217
genetic,training,7.379380424112291
genetic,training,16.792481741016104
genetic,training,12.671595571592302
genetic,training,13.993432208235674
genetic,training,3.1004871084859507
genetic,training,13.25166809061302
genetic,training,10.692601435825793
genetic,training,6.123488969642495
genetic,training,8.96960692996095
genetic,training,7.313325678811777
genetic,training,2.5534121446531652
genetic,training,6.910513661143375
genetic,training,11.29758275583804
genetic,training,12.318005111027338
genetic,training,6.050960667823234
genetic,training,13.724408531293518
genetic,training,18.272312582381637
genetic,training,7.739597270521782
genetic,training,7.137836135349369
genetic,training,10.400508184513148
genetic,training,11.238820791627024
genetic,training,6.793297049157003
genetic,training,14.398679448897951
genetic,training,7.335181501953723
genetic,training,5.501847814754927
genetic,training,5.296860936541319
genetic,training,8.8234849419989
genetic,training,6.095159109482603
genetic,training,4.603704964202926
genetic,training,11.613528274715138
genetic,training,14.18137895435359
genetic,training,8.232941759166627
genetic,training,1.2092281633269915
genetic,training,13.629746714306291
genetic,training,12.682929151533815
genetic,training,4.568271727486792
genetic,training,8.862333727920594
genetic,training,7.12754882010971
genetic,training,8.373250557152783
genetic,training,7.8255562965258525
genetic,training,10.708596095318905
genetic,training,9.63973112122542
genetic,training,4.294695071172395
genetic,training,3.543567904331867
genetic,training,9.245580738865094
genetic,training,7.690738746950987
genetic,training,1.9377455443776308
genetic,training,0.9338349669911763
genetic,training,12.208078740525899
genetic,training,13.064545892848066
genetic,training,3.9810829259544636
genetic,training,8.591730031915004
genetic,training,4.27145640186851
genetic,training,8.733158941390284
genetic,training,2.1348852220875334
genetic,training,6.8548288783606335
genetic,training,6.513418605244613
genetic,training,3.498693964237351
genetic,training,1.214552643168899
genetic,training,9.104881423084699
genetic,training,4.224910065695769
genetic,training,17.48470333119322
genetic,training,1.1397363467439914
genetic,training,0.8466139400258186
genetic,training,4.09130216476905
genetic,training,10.13131202846281
genetic,training,0.3924230183013666
genetic,training,6.497099531097332
genetic,training,4.741377281687845
genetic,training,5.687740983786399
genetic,training,10.50922041916589
genetic,training,4.5789072278065035
genetic,training,3.1001821707385444
genetic,training,9.939113696003988
genetic,training,10.038195995741052
genetic,training,9.414811491043075
genetic,training,8.47646693917355
genetic,training,5.345917645739423
genetic,training,8.318857270963127
genetic,training,8.31320626688153
genetic,training,9.476908801390003
genetic,training,7.697646151565641
genetic,training,8.514159108223595
genetic,training,11.134469272943127
genetic,training,15.967046873537914
genetic,training,6.919496802028477
genetic,training,9.564682685829522
genetic,training,6.068580621962104
genetic,training,5.715204533147866
genetic,training,16.60962052819335
genetic,training,9.127559981072908
genetic,training,11.15666280842512
genetic,training,13.13348285378019
genetic,training,18.879902436987756
genetic,training,4.951281787419972
genetic,training,12.388730276236984
genetic,training,2.2038086658132094
genetic,training,15.008725454142208
genetic,training,2.781757444687098
genetic,training,5.831582652585599
genetic,training,10.999231847508849
genetic,training,16.540816411671543
genetic,training,9.65304702665528
genetic,training,1.7775867219870298
genetic,training,5.832034453043653
genetic,training,7.34975319865185
genetic,training,4.989934521925395
genetic,training,13.031200646485978
genetic,training,8.641274223222267
genetic,training,6.959547716845309
genetic,training,6.696770048133268
genetic,training,0.9278539275712094
genetic,training,6.128342112956181
genetic,training,10.86743252170108
genetic,training,8.986238755414943
genetic,training,16.131526670372015
genetic,training,10.49581129490594
genetic,training,13.925179296218822
genetic,training,3.287509817397124
genetic,training,9.82375214897901
genetic,training,21.831585368225074
genetic,training,8.920455820240232
genetic,training,5.277023511787179
genetic,training,7.58835423540454
genetic,training,7.786033299181022
genetic,training,4.870187449376029
genetic,training,5.154247389604339
genetic,training,7.456563408387297
genetic,training,6.548070722231609
genetic,training,15.072865888909416
genetic,training,17.3443698896888
genetic,training,8.075997525658089
genetic,training,9.136902655592696
genetic,training,3.064130193891161
genetic,training,15.395802614535476
genetic,training,2.3943568381011926
genetic,training,6.287027518773589
genetic,training,18.055590522970494
genetic,training,8.097716923749733
genetic,training,10.55340014618356
genetic,training,8.515933636682263
genetic,training,5.066913057472589
genetic,training,9.652102617482493
genetic,training,7.590180730052181
genetic,training,11.508287047726851
genetic,training,8.716558570950118
genetic,training,6.10541453503724
genetic,training,6.243845810928646
genetic,training,6.209275687774218
genetic,training,7.463776791101647
genetic,training,6.300809922196078
genetic,training,10.321760373197067
genetic,training,6.933654715619387
genetic,training,9.289933679655581
genetic,training,8.402151061241153
genetic,training,3.185098396480595
genetic,training,0.9125846148768011
genetic,training,10.606943602975962
genetic,training,1.429934439378555
genetic,training,7.70587921262505
genetic,training,7.137655266851721
genetic,training,1.0726071085627544
genetic,training,7.736646726358021
genetic,training,14.999387683858838
genetic,training,7.210262141136614
genetic,training,6.4697306312553176
genetic,training,4.901543422898913
genetic,training,22.684618330776924
genetic,training,2.9843365020628703
genetic,training,7.008982987002896
genetic,training,3.635110806811046
genetic,training,9.601645401546728
genetic,training,10.585698150609396
genetic,training,7.544020344029401
genetic,training,5.438488409534414
genetic,training,5.768061290651112
genetic,training,14.796100753999808
genetic,training,14.896813251979122
genetic,training,13.800234962155216
genetic,training,8.978456917114936
genetic,training,8.437821380194265
genetic,training,4.9069982106499985
genetic,training,5.882682311588502
genetic,training,9.044776436864577
genetic,training,5.520769094103469
genetic,training,10.224729313007106
genetic,training,3.839495102296031
genetic,training,4.545311096491895
genetic,training,2.0461558275061766
genetic,training,5.389867436809026
genetic,training,4.777092263481368
genetic,training,0.345412182498262
genetic,training,6.967456504253047
genetic,training,5.354952432062638
genetic,training,0.8213994536116545
genetic,training,11.509721998983107
genetic,training,8.96096373636924
genetic,training,6.19095528520989
genetic,training,10.644183869591076
genetic,training,5.314731423873095
genetic,training,6.665539979975199
genetic,training,11.239822378134102
genetic,training,6.077660080253277
genetic,training,10.189638193750818
genetic,training,5.308203363808554
genetic,training,4.84301190451472
genetic,training,14.969576125214907
genetic,training,10.594629758839856
genetic,training,0.7384351515565619
genetic,training,7.574864422343262
genetic,training,1.2263415152759023
genetic,training,4.535847522070243
genetic,training,20.438796748641025
genetic,training,2.6449046238280984
genetic,training,5.949383380436391
genetic,training,11.052293008764345
genetic,training,9.30705432423852
genetic,training,12.185751409153175
genetic,training,5.89101236612085
genetic,training,5.157062785252321
genetic,training,9.747834302452912
genetic,training,5.14018610698482
genetic,training,3.198187722508586
genetic,training,8.684044900184233
genetic,training,8.092434079364509
genetic,training,8.33640096910584
genetic,training,6.699958824710891
genetic,training,4.86396537445477
genetic,training,6.0387068826215815
genetic,training,12.1366563830481
genetic,training,5.4194541691519795
genetic,training,10.296479559422615
genetic,training,5.6101262698744225
genetic,training,9.787999764710854
genetic,training,10.23513006280179
genetic,training,12.505166328975733
genetic,training,5.582836757305446
genetic,training,8.24989104763108
genetic,training,11.413429508582217
genetic,training,13.437057240065704
genetic,training,7.9209244663905345
genetic,training,5.666008011026038
genetic,training,5.328851968429126
genetic,training,7.777280815724916
genetic,training,13.84515583153394
genetic,training,7.143508220900611
genetic,training,5.693015770499349
genetic,training,8.85964685337137
genetic,training,4.340913183475246
genetic,training,2.4239931112188957
genetic,training,8.044338053373185
genetic,training,5.965467094104789
genetic,training,6.495624470303563
genetic,training,11.705204667223663
genetic,training,4.506614208087046
genetic,training,9.960831381320903
genetic,training,15.231471669411688
genetic,training,9.547781098956621
genetic,training,9.528648655728738
genetic,training,13.766718369685458
genetic,training,5.65572510597238
genetic,training,8.632294803066227
genetic,training,8.619463731743926
genetic,training,6.171793187412044
genetic,training,3.5908020801591944
genetic,training,11.894403366136519
genetic,training,9.760985298358088
genetic,training,4.484084347726005
genetic,training,11.717756087304174
genetic,training,12.677727888065352
genetic,training,4.067779992624606
genetic,training,4.503424085602127
genetic,training,4.925066914860292
genetic,training,3.710931352143094
genetic,training,4.995007411751326
genetic,training,12.951060400152278
genetic,training,9.209715344357171
genetic,training,5.218452383373974
genetic,training,4.07785512462954
genetic,training,12.402250205013424
genetic,training,13.32321281969088
genetic,training,8.457345107293337
genetic,training,7.73412550400214
genetic,training,13.54603328840638
genetic,training,12.901622593379859
genetic,training,5.317287476611523
genetic,training,10.172153503633098
genetic,training,14.870083203667264
genetic,training,8.08702491496603
genetic,training,10.919251112232594
genetic,training,3.7982389551073563
genetic,training,7.679700510711152
genetic,training,9.878693530763938
genetic,training,4.5996259567911055
genetic,training,3.052593465923519
genetic,training,15.068533168696945
genetic,training,14.261918169488697
genetic,training,11.081631031296673
genetic,training,3.1699839962199534
genetic,training,3.570561728948958
genetic,training,4.372383516735061
genetic,training,6.3548031936911755
genetic,training,7.649001942172539
genetic,training,9.96557525517241
genetic,training,3.565473677577771
genetic,training,3.7464005605510886
genetic,training,16.68862765669759
genetic,training,10.836986148801664
genetic,training,9.92639485708545
genetic,training,13.22791384327023
genetic,training,9.249376062022879
genetic,training,9.025496726572134
genetic,training,2.923473420325048
genetic,training,5.537197720712458
genetic,training,14.335686988604145
genetic,training,7.553698149441007
genetic,training,10.751724921466641
genetic,training,9.7230973134538
genetic,training,9.885659385970465
genetic,training,2.274993820828611
genetic,training,12.764200310426434
genetic,training,10.922146741544303
genetic,training,2.1709660937383903
genetic,training,5.412575826003718
genetic,training,2.886988407071588
genetic,training,6.315437606385385
genetic,training,8.97869866010066
genetic,training,8.852702086783891
genetic,training,3.8910753437984464
genetic,training,7.234616247828099
genetic,training,6.73611665679873
genetic,training,3.811951982127158
genetic,training,5.459417658821212
genetic,training,7.856692763560179
genetic,training,0.49830549510006306
genetic,training,3.18979263378232
genetic,training,12.152538564641908
genetic,training,9.46378002691384
genetic,training,11.248818279390614
genetic,training,4.756464822137719
genetic,training,1.7682341603500118
genetic,training,8.982298412164512
genetic,training,19.902716988775023
genetic,training,6.334429160943873
genetic,training,9.582707810892027
genetic,training,1.1911004800588723
genetic,training,11.473311524435724
genetic,training,11.913930633615351
genetic,training,8.02332004556754
genetic,training,7.489937571568822
genetic,training,3.6861035150202333
genetic,training,10.7272261720994
genetic,training,2.1830212936085416
genetic,training,7.574618785647414
genetic,training,1.287842632911254
genetic,training,7.1807431514995335
genetic,training,6.0037702444064225
genetic,training,5.321605258857074
genetic,training,9.011868912454387
genetic,training,10.393846648414756
genetic,training,4.9809693750012185
genetic,training,4.696643994901168
genetic,training,4.88791184315956
genetic,training,8.512806381661125
genetic,training,0.0
genetic,training,0.0004364728793849134
genetic,training,0.0007184258840657011
genetic,training,0.001179732090425056
genetic,training,0.0015758409901833132
genetic,training,0.0020390464807214805
genetic,training,0.0024805789824514095
genetic,training,0.0027788522532606313
genetic,training,0.003181427049129851
genetic,training,0.0035039195319264966
genetic,training,0.003955616465368159
genetic,training,0.004251861690483274
genetic,training,0.0046301784759897645
genetic,training,0.00506614863052531
genetic,training,0.005435451804680951
genetic,training,0.005867153624980248
genetic,training,0.006139166563640238
genetic,training,0.006620151898932306
genetic,training,0.0070417805472448615
genetic,training,0.007418295685487267
genetic,training,0.007800330362034191
genetic,training,0.008184498466061597
genetic,training,0.008624649643051804
genetic,training,0.009036366271154485
genetic,training,0.009351114760282653
genetic,training,0.00976035747024357
genetic,training,0.010074760256881077
genetic,training,0.010537458533591105
genetic,training,0.010904145158175702
genetic,training,0.011318157538745573
genetic,training,0.011688430300721232
genetic,training,0.012051321420948417
genetic,training,0.012368821442171163
genetic,training,0.012830758006761898
genetic,training,0.013271322039478806
genetic,training,0.013639815579135467
genetic,training,0.013973714614842698
genetic,training,0.014289359036257311
genetic,training,0.014635363633283478
genetic,training,0.014998394748279124
genetic,training,0.01550535898996179
genetic,training,0.015856004652637864
genetic,training,0.01625350908485481
genetic,training,0.01663957256716356
genetic,training,0.01719120848288824
genetic,training,0.017715509343726
genetic,training,0.018280532056543963
genetic,training,0.018640533748686305
genetic,training,0.019092924999292916
genetic,training,0.019422796621181418
genetic,training,0.019712277799684794
genetic,training,0.020086294301669364
genetic,training,0.020441676740243917
genetic,training,0.020816783634355174
genetic,training,0.02123218586926629
genetic,training,0.021600474614337086
genetic,training,0.021860992096272524
genetic,training,0.022298440182089162
genetic,training,0.022585303883994236
genetic,training,0.022968420643893765
genetic,training,0.023355499000333756
genetic,training,0.023758231021275764
genetic,training,0.024308440195734013
genetic,training,0.024681538425251014
genetic,training,0.0250837459470962
genetic,training,0.02551990054134902
genetic,training,0.025871785875105694
genetic,training,0.02624544547809917
genetic,training,0.026668162386975367
genetic,training,0.02706594388899148
genetic,training,0.02751268817392145
genetic,training,0.02790719067641213
genetic,training,0.02822499554761424
genetic,training,0.02869074622110017
genetic,training,0.02903963985608604
genetic,training,0.029474458902486372
genetic,training,0.029873066826258617
genetic,training,0.03029527104540664
genetic,training,0.030665365068995597
genetic,training,0.031115100394397993
genetic,training,0.03154703465293214
genetic,training,0.03189181033337532
genetic,training,0.03218717765997256
genetic,training,0.03251858007289845
genetic,training,0.03281551995187739
genetic,training,0.03333067902775917
genetic,training,0.03364311386753496
genetic,training,0.03410555788002363
genetic,training,0.03436552485847078
genetic,training,0.03470461985043536
genetic,training,0.03508886536907293
genetic,training,0.03541642854851956
genetic,training,0.03588221267410302
genetic,training,0.03622187675081373
genetic,training,0.03655025498274081
genetic,training,0.03693926046601631
genetic,training,0.03716376588965648
genetic,training,0.037502190301796065
genetic,training,0.037908413396763034
genetic,training,0.03833730105960218
genetic,training,16.00379774126803
genetic,training,8.749149970047746
genetic,training,15.634336347478552
genetic,training,8.367843252688445
genetic,training,8.1870221307617
genetic,training,12.932396701534778
genetic,training,7.126028664563247
genetic,training,13.819825767611933
genetic,training,14.06942553684175
genetic,training,9.982004843640603
genetic,training,12.169068215989041
genetic,training,11.750954584159347
genetic,training,5.8457656929253075
genetic,training,13.852958697846136
genetic,training,11.894716901816592
genetic,training,14.08982274211142
genetic,training,17.27876975869496
genetic,training,6.104966072096163
genetic,training,11.358876839515794
genetic,training,8.660303313609695
genetic,training,12.070949771953826
genetic,training,7.70600325765735
genetic,training,9.313323566712928
genetic,training,8.278078987437482
genetic,training,11.147506553533958
genetic,training,8.955609386153371
genetic,training,13.971548052753137
genetic,training,16.32286884323243
genetic,training,16.827422232078185
genetic,training,11.777302246408917
genetic,training,17.4201051425779
genetic,training,6.357581615297297
genetic,training,6.792241289148328
genetic,training,5.200962144931798
genetic,training,8.294553609241817
genetic,training,7.29920936984734
genetic,training,18.74412763366739
genetic,training,18.74660977972047
genetic,training,14.106289060597742
genetic,training,11.500076709048095
genetic,training,8.379891968001939
genetic,training,6.341101219240557
genetic,training,7.8005264426276995
genetic,training,10.811737814032556
genetic,training,19.029627226363402
genetic,training,13.945626394501298
